seq,pr_station_id,bus_line_no,bus_line_no_seq,station_nm,station_id,mobile_no
"131449","236000207","11","64",지현교,"236000368","41445"
"131450","236000207","11","65",길명1리.평화묘원입구,"236000367","41439"
"131451","236000207","11","66",길명1리.사기점,"236000366","41429"
"131452","236000207","11","67",금주4리,"236000365","40398"
"131453","236000207","11","68",금주4리,"236000364","41435"
"131454","236000207","11","69",금주3리.만세교,"236001000","41414"
"131455","236000207","11","70",만세교검문소,"236000680","41400"
"131456","236000207","11","71",만세교2리.새터,"236000430","41382"
"131457","236000207","11","72",맑은물센터,"236000288","41134"
"131458","236000207","11","73",유보섬유,"236001416","40758"
"131459","236000207","11","74",맑은물센터,"236000405","41088"
"131460","236000207","11","75",신평2리.요꼴사거리,"236000810","41375"
"131461","236000207","11","76",신평2리,"236000331","41351"
"131462","236000207","11","77",신평2리,"236000329","41313"
"131463","236000207","11","78",신평2리.신평교차로,"236000870","40465"
"131464","236000207","11","79",신북초등학교,"236000387","41299"
"131465","236000207","11","80",신북체육문화센터,"236000961","40551"
"131466","236000207","11","81",신북면행정복지센터.포천아트밸리,"236000427","41338"
"131467","236000207","11","82",농업기술센타,"236000325","41306"
"131468","236000207","11","83",가채2리,"236000324","40593"
"131469","236000207","11","84",가채2리마을회관앞,"236000301","41274"
"131470","236000207","11","85",포천축협사업소,"236001110","41640"
"131471","236000207","11","86",가채2리.승방동,"236000300","41261"
"131472","236000207","11","87",가채1리오장동입구,"236000299","41247"
"131473","236000207","11","88",가채리야구장,"236001392","40762"
"131474","236000207","11","89",아트교사거리,"236001406","40756"
"131475","236000207","11","90",코스미아파트,"236001113","41642"
"131476","236000207","11","91",포천중학교입구,"236001347","40723"
"131477","236000207","11","92",한신아파트,"236001114","41643"
"131478","236000207","11","93",포천시보건소,"236000284","40257"
"131479","236000207","11","94",신읍7통.포천축협입구,"236000631","40587"
"131480","236000207","11","95",포천공영버스,"236001409","41705"
"131481","236000207","11","96",포천시청앞,"236000296","40258"
"131482","236000207","11","97",신읍11통시청별관,"236000295","40254"
"131483","236000207","11","98",포천고등학교앞,"236000294","40243"
"131484","236000207","11","99",포천행복주택.용정산업단지입구,"236001104","40602"
"131604","236000210",73-1,"1",포천고등학교앞,"236000737","40247"
"131605","236000210",73-1,"2",신읍11통시청별관,"236000853","40255"
"131606","236000210",73-1,"3",포천시청앞,"236000308","40259"
"131607","236000210",73-1,"4",의정부약국,"236000219","40264"
"131608","236000210",73-1,"5",군내면하성북1리,"236001331","40715"
"131609","236000210",73-1,"6",청성오거리,"236000218","41239"
"131610","236000210",73-1,"7",군내면사무소,"236000217","41281"
"131611","236000210",73-1,"8",군내우체국,"236000216","41294"
"131612","236000210",73-1,"9",임마누엘의집,"236001123","41647"
"131613","236000210",73-1,"10",매기울,"236000722","41380"
"131614","236000210",73-1,"11",잣띠,"236001121","41645"
"131615","236000210",73-1,"12",잣띠입구,"236001122","41646"
"131616","236000210",73-1,"13",상성북2리,"236000263","41349"
"131617","236000210",73-1,"14",상성북리마을회관,"236000262","41356"
"131618","236000210",73-1,"15",밤나무골,"236000261","41357"
"131619","236000210",73-1,"16",하성북4리.자라울,"236000260","41347"
"131620","236000210",73-1,"17",하성북3리.골말,"236000259","41311"
"131621","236000210",73-1,"18",포천종합사회복지관,"236001226","40683"
"131622","236000210",73-1,"19",아트교사거리,"236000984","40754"
"131623","236000210",73-1,"20",골든아파트앞,"236000298","41221"
"131624","236000210",73-1,"21",신읍7통.기업은행앞,"236000297","40269"
"131625","236000210",73-1,"22",포천시청앞,"236000296","40258"
"131626","236000210",73-1,"23",신읍11통시청별관,"236000295","40254"
"131627","236000210",73-1,"24",포천고등학교앞,"236000294","40243"
"131628","236000211",11-1,"1",포천행복주택.용정산업단지입구,"236001076","40541"
"131629","236000211",11-1,"2",포천고등학교앞,"236000737","40247"
"131630","236000211",11-1,"3",신읍11통시청별관,"236000853","40255"
"131631","236000211",11-1,"4",포천시청앞,"236000308","40259"
"131632","236000211",11-1,"5",신읍7통.포천축협입구,"236000630","40588"
"131633","236000211",11-1,"6",포천시보건소,"236000256","40256"
"131634","236000211",11-1,"7",한신아파트,"236001119","40266"
"131635","236000211",11-1,"8",포천중학교입구,"236001346","40722"
"131636","236000211",11-1,"9",가채리야구장,"236001393","40763"
"131637","236000211",11-1,"10",가채1리오장동입구,"236000304","41248"
"131638","236000211",11-1,"11",가채2리.승방동,"236000303","41262"
"131639","236000211",11-1,"12",포천축협사업소,"236001111","41641"
"131640","236000211",11-1,"13",가채2리마을회관앞,"236000302","41277"
"131641","236000211",11-1,"14",가채2리.K마트앞,"236000323","41302"
"131642","236000211",11-1,"15",농업기술센타.틀못이,"236000322","41308"
"131643","236000211",11-1,"16",신북면행정복지센터.포천아트밸리,"236000440","41339"
"131644","236000211",11-1,"17",신북체육문화센터,"236000960","41283"
"131645","236000211",11-1,"18",신북초등학교,"236000318","41300"
"131646","236000211",11-1,"19",신평2리.신평교차로,"236000874","40342"
"131647","236000211",11-1,"20",신평2리,"236000328","41312"
"131648","236000211",11-1,"21",신평2리,"236001261","41669"
"131649","236000211",11-1,"22",맑은물센터,"236000288","41134"
"131650","236000211",11-1,"23",유보섬유,"236001416","40758"
"131651","236000211",11-1,"24",맑은물센터,"236000405","41088"
"131652","236000211",11-1,"25",만세교검문소,"236000437","41401"
"131653","236000211",11-1,"26",금주3리.만세교,"236000386","41411"
"131654","236000211",11-1,"27",금주리,"236000385","41431"
"131655","236000211",11-1,"28",사기점,"236000384","41423"
"131656","236000211",11-1,"29",길명1리.사기점,"236000383","41430"
"131657","236000211",11-1,"30",길명1리.평화묘원입구,"236000382","41438"
"131658","236000211",11-1,"31",지현교,"236000363","41442"
"131659","236000211",11-1,"32",지현2리.패키지마을,"236000362","40500"
"131660","236000211",11-1,"33",지현2리.지현초교앞,"236000361","40300"
"131661","236000211",11-1,"34",지현2리.평촌,"236000360","40399"
"131662","236000211",11-1,"35",지현4리,"236000359","40302"
"131663","236000211",11-1,"36",지현1리,"236000358","40305"
"131664","236000211",11-1,"37",현대표지앞,"236000357","40400"
"131665","236000211",11-1,"38",솔치,"236000356","40401"
"131666","236000211",11-1,"39",명덕2리,"236000355","40561"
"131667","236000211",11-1,"40",명덕2리,"236000354","40402"
"131668","236000211",11-1,"41",아랫말,"236000353","40403"
"131669","236000211",11-1,"42",선둔지,"236000352","40501"
"131670","236000211",11-1,"43",뒷말,"236000351","40404"
"131671","236000211",11-1,"44",명덕1리,"236000350","40405"
"131672","236000211",11-1,"45",벌말,"236000349","40502"
"131673","236000211",11-1,"46",명덕3리,"236000347","40407"
"131674","236000211",11-1,"47",벌말,"236000346","40408"
"131675","236000211",11-1,"48",명덕1리,"236000345","40503"
"131676","236000211",11-1,"49",뒷말,"236000344","40409"
"131677","236000211",11-1,"50",선둔지,"236000343","40410"
"131678","236000211",11-1,"51",아랫말,"236000342","40411"
"131679","236000211",11-1,"52",혜옥농장앞,"236000341","40504"
"131680","236000211",11-1,"53",명덕2리,"236000340","40562"
"131681","236000211",11-1,"54",화현1리,"236000374","40397"
"131682","236000211",11-1,"55",화현초등학교,"236000958","40535"
"131683","236000211",11-1,"56",화현면사무소,"236000373","40319"
"131684","236000211",11-1,"57",화현1리.사당앞,"236000372","40337"
"131685","236000211",11-1,"58",화현1리,"236000957","40323"
"131686","236000211",11-1,"59",화현2리,"236000424","40326"
"131687","236000211",11-1,"60",화현2리,"236000423","40328"
"131688","236000211",11-1,"61",화현3리,"236000535","40330"
"131689","236000211",11-1,"62",선촌입구,"236000534","40508"
"131690","236000211",11-1,"63",화현5리.승진아파트,"236000533","40332"
"131691","236000211",11-1,"64",유동1리.버들골,"236000532","41526"
"131692","236000211",11-1,"65",유동2리,"236000562","41518"
"131693","236000211",11-1,"66",유동2리.선진공업사,"236000561","41517"
"131694","236000211",11-1,"67",괸돌,"236000918","40472"
"131695","236000211",11-1,"68",기산1리괸돌,"236001004","41521"
"131696","236000211",11-1,"69",기산1리.샘말,"236001003","41528"
"131697","236000211",11-1,"70",기산1리.배리,"236000553","41533"
"131698","236000211",11-1,"71",일동초교.일동도서관,"236000552","41543"
"131699","236000211",11-1,"72",일동터미널,"236000835","41551"
"131700","236000211",11-1,"73",일동중.고등학교,"236000545","41555"
"131701","236000211",11-1,"74",일동면사무소.농협,"236000543","41559"
"131702","236000211",11-1,"75",화대리.윗갈기길,"236001297","40761"
"131703","236000211",11-1,"76",화대2리.제일온천,"236000542","41574"
"131704","236000211",11-1,"77",운담사거리,"236000541","41575"
"131705","236000211",11-1,"78",운담사거리,"236000538","40438"
"131706","236000211",11-1,"79",화대2리.제일온천,"236000536","41573"
"131707","236000211",11-1,"80",화대리.윗갈기길,"236000965","40491"
"131708","236000211",11-1,"81",일동면사무소.농협,"236000537","41558"
"131709","236000211",11-1,"82",일동중.고등학교,"236000544","41554"
"131710","236000211",11-1,"83",일동터미널,"236000919","41552"
"131711","236000211",11-1,"84",일동초교.일동도서관,"236000547","41541"
"131712","236000211",11-1,"85",기산1리.배리,"236000548","41534"
"131713","236000211",11-1,"86",기산1리.샘말,"236001002","41529"
"131714","236000211",11-1,"87",기산1리괸돌,"236001005","41519"
"131715","236000211",11-1,"88",유동2리.선진공업사,"236000556","41516"
"131716","236000211",11-1,"89",유동2리,"236000530","41520"
"131717","236000211",11-1,"90",유동1리.버들골,"236000527","41525"
"131718","236000211",11-1,"91",화현5리.승진아파트,"236000528","40331"
"131719","236000211",11-1,"92",화현4리.선촌입구,"236000531","40439"
"131720","236000211",11-1,"93",화현3리,"236000529","40329"
"131721","236000211",11-1,"94",화현2리,"236000315","40327"
"131722","236000211",11-1,"95",화현2리,"236000316","40571"
"131723","236000211",11-1,"96",화현면사무소,"236000788","40322"
"131724","236000211",11-1,"97",화현1리.사당앞,"236000377","40348"
"131725","236000211",11-1,"98",화현면사무소앞,"236000376","40318"
"131726","236000211",11-1,"99",화현초등학교,"236000956","40487"
"131727","236000211",11-1,"100",화현1리,"236000375","40420"
"131728","236000211",11-1,"101",명덕2리,"236000355","40561"
"131729","236000211",11-1,"102",명덕2리,"236000354","40402"
"131730","236000211",11-1,"103",아랫말,"236000353","40403"
"131731","236000211",11-1,"104",선둔지,"236000352","40501"
"131732","236000211",11-1,"105",뒷말,"236000351","40404"
"131733","236000211",11-1,"106",명덕1리,"236000350","40405"
"131734","236000211",11-1,"107",벌말,"236000349","40502"
"131735","236000211",11-1,"108",명덕3리,"236000347","40407"
"131736","236000211",11-1,"109",벌말,"236000346","40408"
"131737","236000211",11-1,"110",명덕1리,"236000345","40503"
"131738","236000211",11-1,"111",뒷말,"236000344","40409"
"131739","236000211",11-1,"112",선둔지,"236000343","40410"
"131740","236000211",11-1,"113",아랫말,"236000342","40411"
"131741","236000211",11-1,"114",혜옥농장앞,"236000341","40504"
"131742","236000211",11-1,"115",명덕2리,"236000340","40562"
"131743","236000211",11-1,"116",솔치,"236000339","40412"
"131744","236000211",11-1,"117",현대표지앞,"236000338","40505"
"131745","236000211",11-1,"118",지현1리,"236000337","40304"
"131746","236000211",11-1,"119",지현4리,"236000336","40560"
"131747","236000211",11-1,"120",지현2리.평촌,"236000335","40413"
"131748","236000211",11-1,"121",지현2리.지현초교앞,"236000334","40506"
"131749","236000211",11-1,"122",지현2리.패키지마을,"236000333","40414"
"131750","236000211",11-1,"123",지현교,"236000332","41444"
"131751","236000211",11-1,"124",길명1리.평화묘원입구,"236000367","41439"
"131752","236000211",11-1,"125",길명1리.사기점,"236000366","41429"
